time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
104940,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
105000,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
105060,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
105120,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
105180,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
105240,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
105300,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
105360,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
105420,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
105480,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
105540,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
105600,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
105660,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
105720,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
105780,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
105840,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
105900,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
105960,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
106020,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
106080,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
106140,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
106200,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
106260,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
106320,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
106380,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
106440,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
106500,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
106560,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
106620,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
106680,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
106740,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
