time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
96240,0.22109081002492434,0.22091353391577584,0.22038067763023658,0.21948910879721611,0.2182334403848788,0.21660576358938743,0.21459523563371993,0.21218747565056062,0.20936369327469417,0.20609942811431711,0.20236269880906574,0.19811121760460682,0.19328805563849621,0.18781459763173555,0.18157843486121467,0.17441099768386811,0.16604202023912462,0.15599321714487369,0.14327154396747263,0.12506384005657645,0.062773632552490952
96300,0.22100159875931089,0.22082444252704178,0.22029194618881012,0.2194009783438273,0.21814615364701576,0.21651956580927306,0.21451037556800281,0.21210420682094167,0.20928227557923604,0.20602012995832455,0.20228579999521884,0.19803701335933113,0.19321686239522332,0.18774676164827686,0.18151434566398447,0.17435111033262393,0.16598689530232763,0.15594360128017523,0.14322856460940114,0.12502966402699681,0.062755254862699963
96360,0.22091252099648157,0.22073548443651989,0.22020334743161774,0.21931297955047421,0.21805899713331725,0.21643349640353507,0.2144256416096863,0.21202106140991953,0.20920097818524142,0.20594094854926398,0.20220901392371016,0.19796291738394567,0.19314577245625919,0.18767902347385865,0.18145034819660386,0.17429130796458064,0.16593184779871967,0.15589405425496472,0.1431856439662553,0.12499553377634777,0.062736919290826601
96420,0.22082357642419742,0.22064665933248617,0.2201148810484807,0.21922511210955423,0.21797197053978909,0.21634755507282238,0.21434103346510103,0.21193803913055129,0.20911980081354797,0.20586188361682203,0.2021323403341648,0.19788892942913486,0.1930747855845146,0.18761138288485429,0.18138644225025005,0.17423159038722463,0.16587687755387046,0.15584457591514167,0.14314278190744398,0.12496144920297832,0.062718625706268294
96480,0.22073476473119086,0.22055796690418636,0.22002654673018493,0.21913737571442116,0.21788507356338183,0.2162617415187138,0.21425655084148923,0.2118551396967841,0.20903874318585861,0.20578293489152233,0.2020557789670131,0.19781504924635313,0.19300390154363151,0.1875438396583258,0.18132262761674223,0.17417195740863325,0.16582198439388432,0.15579516610707769,0.1430999783027774,0.12492741020555552,0.06270037397893069
96540,0.22064608560716178,0.22046940684183208,0.21993834416847732,0.21904977005938145,0.21779830590198726,0.21617605544371443,0.21417219344700136,0.21177236282345183,0.2089578050247381,0.20570410210472209,0.20197932956348763,0.19774127658782198,0.19293312009798039,0.1874763935720212,0.18125890408853912,0.17411240883747242,0.1657671681453983,0.15574582467761477,0.14305723302246531,0.12489341668306332,0.062682163979225228
96600,0.22055753874277403,0.22038097883659721,0.21985027305606214,0.21896229483969074,0.21771166725443478,0.2160904965512522,0.21408796099069261,0.21168970822627162,0.2088769860536098,0.20562538498860922,0.20190299186561994,0.19766761120652707,0.19286244101265726,0.18740904440437181,0.18119527145873654,0.17405294448299449,0.16571242863557989,0.15569655147406333,0.14301454593711557,0.12485946853480108,0.062663995578066761
96660,0.22046912382965167,0.22029268258061419,0.21976233308659723,0.21887494975155003,0.21762515732048768,0.21600506454567431,0.21400385318251933,0.21160717562184067,0.20879628599675237,0.20554678327619888,0.20182676561623764,0.19759405285621526,0.192791864053481,0.1873417919344898,0.18113172952106496,0.17399356415503589,0.16565776569212512,0.15564734634420049,0.14297191691773262,0.12482556566038241,0.062645868646871244
96720,0.22038084056037519,0.22020451776697031,0.2196745239546905,0.21878773449210231,0.21753877580083983,0.2159197591322437,0.21391986973333577,0.2115247647276326,0.20871570457929658,0.20546829670133046,0.20175065055896124,0.19752060129139176,0.19272138898699062,0.18727463594216534,0.18106827806988701,0.17393426766401485,0.16560317914325648,0.15559820913626815,0.14292934583571576,0.12479170795973382,0.062627783057553371
96780,0.22029268862847809,0.22011648408970427,0.21958684535589623,0.21870064875942871,0.21745252239711191,0.21583458001713554,0.2138360103548905,0.21144247526199436,0.20863524152722196,0.20538992499866443,0.20167464643820132,0.19744725626731713,0.1926510155804424,0.18720757620786427,0.1810049169001951,0.1738750548209293,0.16554866881772085,0.15554913969897136,0.14288683256285772,0.12475789533309341,0.062609738682524271
96840,0.22020466772844313,0.22002858124380228,0.2194992969867115,0.21861369225254515,0.21736639681184797,0.21574952690743388,0.21375227475982306,0.21136030694414273,0.20855489656735354,0.20531166790367911,0.20159875299915525,0.1973740175400045,0.19258074360180724,0.18714061251272526,0.18094164580760905,0.17381592543735455,0.16549423454478757,0.15550013788147626,0.14284437697134306,0.12472412768100966,0.06259173539468918
96900,0.22011677755569864,0.21994080892519463,0.21941187854457256,0.21852686467139862,0.21728039874851193,0.21566459951112801,0.21366866266166062,0.21127825949416115,0.20847466942735879,0.20523352515266763,0.20152296998780445,0.19730088486621655,0.19251057281976786,0.18707374463855744,0.18087846458837353,0.17375687932544109,0.1654398761542463,0.15545120353340858,0.14280197893374663,0.12469040490434009,0.062573773067445146
96960,0.22002901780661505,0.21985316683075207,0.21932458972785129,0.21844016571686367,0.217194527911484,0.21557979753710915,0.21358517377481448,0.21119633263299631,0.20839455983574423,0.20515549648273484,0.20144729715091114,0.1972278580034629,0.19244050300371615,0.18700697236783773,0.18081537303935585,0.17369791629791231,0.16538559347640508,0.15540233650485166,0.1427596383230321,0.12465672690425009,0.062555851574678703
97020,0.21994138817850123,0.21976565465828218,0.21923743023585168,0.21835359509073904,0.21710878400605732,0.21549512069516694,0.21350180781457681,0.21111452608245487,0.20831456752185232,0.20507758163179421,0.20137173423601562,0.19715493670999698,0.19237053392375042,0.18694029548370827,0.18075237095804345,0.17363903616806248,0.16533138634208841,0.15535353664634474,0.14271735501255028,0.12462309358221151,0.062537970790763731
97080,0.21985388836960096,0.21967827210652585,0.21915039976880618,0.21826715249574388,0.21702316673843433,0.21541056869598602,0.21341856449711724,0.21103283956520025,0.20823469221585827,0.20499978033856464,0.20129628099143312,0.19708212074481338,0.19230066535067267,0.186873713769974,0.18068945814254161,0.17358023874975437,0.16527725458263515,0.1553048038088812,0.14267512887603781,0.12458950484000157,0.062520130590558998
97140,0.2197665180790894,0.21959101887515375,0.21906349802787223,0.21818083763551444,0.21693767581572346,0.21532614125114274,0.21333544353947959,0.21095127280474929,0.20815493364876692,0.20492209234256756,0.20122093716625097,0.19700940986764492,0.19223089705598603,0.18680722701109995,0.18062663439157106,0.17352152385741718,0.16522319802989655,0.15525613784390679,0.14263295978761545,0.12455596057970153,0.062502330849406054
97200,0.21967927700706943,0.21950389466476275,0.21897672471512877,0.21809465021460056,0.21685231094593563,0.21524183807310165,0.21325244465957843,0.21086982552546915,0.20807529155240947,0.20484451738412379,0.20114570251032551,0.19693680383896001,0.19216122881189199,0.18674083499220895,0.18056389950446558,0.17346289130604439,0.1651692165162344,0.1552075386033179,0.14259084762178675,0.12452246070369544,0.062484571443126968
97260,0.21959216485456834,0.21941689917687246,0.21889007953357276,0.21800858993846217,0.2167670718379808,0.21515765887521215,0.21316956757619593,0.21078849745257394,0.20799576565944045,0.20476705520435054,0.20107057677427936,0.19686430241995959,0.19209166039128772,0.18667453749907889,0.18050125328116978,0.17340434091119156,0.16511530987451892,0.15515900593945986,0.14254879225343639,0.12448900511466897,0.062466852248022071
97320,0.21950518132353411,0.21933003211392174,0.21880356218711564,0.21792265651346585,0.21668195820166458,0.21507360337170525,0.21308681200897844,0.21070728831212152,0.20791635570333458,0.20468970554515831,0.20099555970949842,0.1967919053725746,0.19202219156776351,0.18660833431814047,0.18043869552223665,0.17334587248897412,0.16506147793812692,0.15511053970512506,0.14250679355782883,0.12445559371560812,0.062449173140867745
97380,0.2194183261168321,0.21924329317926508,0.21871717238057986,0.21783684964688138,0.21659696974768486,0.21498967127769,0.2130041776784333,0.21062619783101036,0.20783706141838357,0.20461246814924802,0.20092065106812895,0.19671961245946307,0.19195282211560014,0.18654222523647446,0.18037622602882533,0.1732874858560654,0.16500772054093985,0.15506213975355146,0.14246485141060677,0.12442222640979804,0.062431533998914247
97440,0.21933159893824145,0.21915668207716935,0.21863090981969552,0.21775116904687838,0.21651210618762845,0.21490586230915043,0.21292166430592549,0.21054522573697637,0.20775788253969313,0.20453534276010785,0.20084585060307467,0.1966474234440074,0.19188355180976613,0.18647621004180942,0.18031384460269875,0.17322918082969438,0.16495403751734175,0.1550138059384206,0.14242296568778959,0.12438890310082182,0.06241393469988351
97500,0.21924499949245163,0.21907019851281015,0.2185447742110968,0.2176656144225228,0.21642736723396763,0.21482217618294203,0.21283927161367455,0.2104643717585897,0.20767881880317993,0.2044583291220104,0.200771158067994,0.19657533809031158,0.19181438042591534,0.18641028852251917,0.1802515510462214,0.17317095722764358,0.16490042870221755,0.15496553811385616,0.14238113626577209,0.12435562369255923,0.062396375121966954
97560,0.21915852748505912,0.21898384219226855,0.21845876526231875,0.21758018548377364,0.21634275260005684,0.21473861261678856,0.21275699932475109,0.2103836356252515,0.20759986994556831,0.20438142698000966,0.20069657321729711,0.19650335616319856,0.19174530774038412,0.1863444604676204,0.18018934516235693,0.17311281486824698,0.16484689393095095,0.1549173361344221,0.1423393630213228,0.1243223880891856,0.062378855143823332
97620,0.21907218262256389,0.21889761282252748,0.21837288268179356,0.21749488194147953,0.21625826200012943,0.21465517132927875,0.21267484716307386,0.21030301706719098,0.20752103570438749,0.20430463607993801,0.2006220958061431,0.19643147742820738,0.19167633353018892,0.18627872566677012,0.180127226754666,0.17305475357038788,0.16479343303942259,0.15486919985512101,0.14229764583158269,0.12428919619517055,0.062361374644576563
97680,0.21898596461236597,0.21881151011146852,0.21828712617884757,0.21740970350737535,0.21617389514929419,0.21457185203986306,0.21259281485340634,0.210222515815462,0.20744231581796832,0.20422795616840339,0.20054772559043715,0.19635970165159056,0.19160745757302372,0.18621308391026328,0.18006519562730397,0.17299677315349696,0.1647400458640082,0.15482112913139243,0.14225598457406366,0.12425604791527686,0.06234393350381362
97740,0.21889987316276205,0.21872553376786835,0.21820149546369755,0.2173246498940789,0.21608965176353218,0.21448865446885032,0.21251090212135357,0.21014213160194026,0.20736371002544038,0.20415138699278629,0.20047346232682772,0.19628802860031139,0.19153867964725729,0.18614753498903047,0.18000325158501854,0.17293887343754996,0.16468673224157671,0.15477312381911115,0.14221437912664711,0.12422294315455924,0.062326531601582344
97800,0.21881390798294217,0.21863968350139543,0.21811599024744752,0.21723972081508761,0.21600553155969338,0.21440557833740462,0.2124291086933591,0.21006186415931996,0.20728521806672892,0.20407492830123677,0.20039930577270376,0.19621645804204119,0.19146999953193078,0.18608207869463536,0.17994139443314772,0.17288105424306585,0.16463349200948826,0.15472518377458563,0.14217282936758247,0.12418988181836321,0.06230916881838941
97860,0.21872806878298634,0.21855395902260671,0.21803061024208545,0.21715491598477515,0.2159215342554934,0.21432262336754201,0.21234743429670172,0.20998171322111087,0.20720683968255188,0.20399857984267175,0.20032525568619189,0.19614498974515679,0.19140141700675523,0.18601671481927234,0.17987962397761742,0.17282331539110457,0.16458032500559241,0.15467730885455624,0.14213133517548582,0.12415686381232387,0.062291845035198114
97920,0.21864235527386114,0.21846836004294415,0.21794535516047972,0.21707023511838816,0.21583765956951023,0.21423978928212734,0.21226587865949234,0.20990167852163513,0.20712857461441689,0.20392234136677193,0.20025131182615363,0.19607362347873761,0.19133293185210881,0.18595144315576423,0.17981794002493934,0.17276565670326516,0.16452723106822639,0.15462949891619363,0.14208989642933847,0.12412388904236474,0.062274560133426346
97980,0.21855676716741637,0.21838288627473149,0.21786022471637606,0.21698567793204301,0.21575390722118104,0.21415707580487098,0.2121844415106709,0.20982175979602433,0.20705042260461823,0.20384621262397901,0.20017747395218261,0.19600235901256327,0.1912645438490346,0.18588626349755977,0.17975634238220861,0.17270807800168353,0.16447421003621301,0.15458175381709713,0.14204851300848556,0.12409095741469665,0.06225731399494449
98040,0.2184713041763818,0.21829753743117089,0.21777521862439406,0.21690124414272249,0.21567027693079888,0.21407448266032575,0.21210312258000311,0.20974195678021632,0.20697238339623397,0.20377019336549279,0.20010374182460186,0.1959311961171108,0.19119625277923791,0.18582117563873135,0.17969483085710175,0.17265057910903064,0.16442126174885899,0.15453407341529307,0.14200718479263458,0.12405806883581659,0.062240106502073365
98100,0.21838596601436383,0.21821231322633966,0.2176903366000239,0.21681693346827252,0.21558676841950949,0.21399200957388367,0.21202192159807756,0.20966226921095227,0.20689445673312304,0.20369428334326839,0.20003011520446098,0.19586013456355206,0.19112805842508371,0.18575617937397271,0.17963340525787436,0.17259315984851026,0.16436838604595314,0.15448645756923321,0.14196591166185402,0.12402522321250647,0.062222937537582103
98160,0.21830075239584218,0.21812721337518692,0.21760557835962327,0.21673274562739894,0.21550338140930814,0.21390965627177286,0.21194083829630248,0.20958269682577366,0.20681664235992214,0.20361848231001328,0.19995659385353354,0.19578917412375113,0.1910599605695944,0.18569127449859643,0.17957206539335904,0.17253582004385717,0.16431558276776437,0.15443890613779301,0.14192469349657202,0.12399242045183211,0.062205806984686161
98220,0.2182156630361666,0.21804223759353039,0.21752094362041385,0.21664868033966433,0.21542011562303634,0.21382742248105438,0.21185987240690263,0.20950323936301918,0.20673894002204302,0.20354279001918454,0.1998831775343142,0.19571831457026173,0.19099195899644708,0.18562646080853173,0.17951081107296313,0.17247855951933497,0.16426285175504005,0.15439141898027017,0.14188353017757496,0.12395966046114194,0.06218871472704527
98280,0.21813069765155363,0.21795738559805308,0.21743643210047825,0.21656473732548467,0.21533697078437877,0.21374530792961904,0.2117790236629164,0.20942389656182184,0.20666134946566936,0.2034672062249861,0.19980986601001613,0.19564755567632452,0.19092405348997124,0.1855617381003222,0.17944964210666656,0.17242137809973418,0.16421019284900412,0.1543439959563829,0.14184242158600599,0.12392694314806608,0.062171660648761347
